UNIQUE_ID,UNIQUE_ID2,UNIQUE_ID3,STEPSEQ,LOT_ID,Wafer,P_EQPID,Photo_PPID,P_TIME,M_TIME,ChuckID,ReticleID,Base_EQP1,MMO_MRC_EQP,TEST,GROUP,DieX,DieY,STEP_PITCH_X,STEP_PITCH_Y,MAP_SHIFT_X,MAP_SHIFT_Y,coordinate_X,coordinate_Y,fcp_x,fcp_y,wf_x,wf_y,CHIP_X_NUM,CHIP_Y_NUM,X_reg,Y_reg,MRC_X,MRC_Y,MRC_RX,MRC_RY,PSM_X,PSM_Y
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_4_5_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,4,E1,5,0,22583.68,32940.0,2814.357,0.0,10237.04,-16470.0,115732.757,0.0,125969.79699999999,-16470.0,4,5,-0.000667,-0.000476,0.0,0.00033925,0.0,0.0003,0.0,-3.9250000000000005e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_4_5_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,4,E1,5,1,22583.68,32940.0,2814.357,0.0,10237.04,-16470.0,115732.757,32940.0,125969.79699999999,16470.0,4,5,-0.000773,-0.001944,0.0,0.00079306,0.0,0.0003,0.0,-0.00049306
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_4_5_2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,4,E1,5,2,22583.68,32940.0,2814.357,0.0,10237.04,-16470.0,115732.757,65880.0,125969.79699999999,49410.0,4,5,-0.002102,-0.001338,0.0,0.0001037,0.0,0.0003,0.0,0.00019629999999999997
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-5_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-5,-1,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-110104.04299999999,-32940.0,-121257.08299999998,-49410.0,4,5,0.001618,0.000312,0.0,0.00017252,0.0,-5e-05,0.0,-0.00022252
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-5_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-5,0,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-110104.04299999999,0.0,-121257.08299999998,-16470.0,4,5,0.001003,-0.000267,0.0,-0.00017991,0.0,-5e-05,0.0,0.00012991
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-5_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-5,1,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-110104.04299999999,32940.0,-121257.08299999998,16470.0,4,5,0.000432,-0.00078,0.0,0.00016766,0.0,-5e-05,0.0,-0.00021766
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-5_2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-5,2,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-110104.04299999999,65880.0,-121257.08299999998,49410.0,4,5,0.000936,-0.001317,0.0,0.00018119,0.0,-5e-05,0.0,-0.00023119
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-4_-2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-4,-2,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-87520.363,-65880.0,-98673.40299999999,-82350.0,4,5,0.00065,0.000586,0.0,-8.2e-05,0.0,-5e-05,0.0,3.2e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-4_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-4,-1,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-87520.363,-32940.0,-98673.40299999999,-49410.0,4,5,0.000436,6.3e-05,0.0,-0.00034524,0.0,-5e-05,0.0,0.00029524
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-4_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-4,0,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-87520.363,0.0,-98673.40299999999,-16470.0,4,5,0.001112,-0.000891,0.0,0.00048039,0.0,-5e-05,0.0,-0.00053039
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-4_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-4,1,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-87520.363,32940.0,-98673.40299999999,16470.0,4,5,0.000837,8e-05,0.0,-8.011e-05,0.0,-5e-05,0.0,3.011e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-4_2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-4,2,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-87520.363,65880.0,-98673.40299999999,49410.0,4,5,0.000868,-0.000254,0.0,-0.00018904,0.0,-5e-05,0.0,0.00013904
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-4_3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-4,3,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-87520.363,98820.0,-98673.40299999999,82350.0,4,5,0.000916,-0.001127,0.0,-0.00044662,0.0,-5e-05,0.0,0.00039662
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-3_-3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-3,-3,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-64936.683000000005,-98820.0,-76089.723,-115290.0,4,5,0.000851,0.000625,0.0,-0.00019809,0.0,-5e-05,0.0,0.00014809
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-3_-2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-3,-2,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-64936.683000000005,-65880.0,-76089.723,-82350.0,4,5,0.00036,0.000772,0.0,-0.00018951,0.0,-5e-05,0.0,0.00013951
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-3_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-3,-1,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-64936.683000000005,-32940.0,-76089.723,-49410.0,4,5,0.000103,-0.000441,0.0,0.00060057,0.0,-5e-05,0.0,-0.0006505700000000001
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-3_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-3,0,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-64936.683000000005,0.0,-76089.723,-16470.0,4,5,0.000319,-0.000152,0.0,5.28e-06,0.0,-5e-05,0.0,-5.528e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-3_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-3,1,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-64936.683000000005,32940.0,-76089.723,16470.0,4,5,0.00084,-6.1e-05,0.0,5.178e-05,0.0,-5e-05,0.0,-0.00010178
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-3_2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-3,2,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-64936.683000000005,65880.0,-76089.723,49410.0,4,5,0.000411,-0.001218,0.0,0.00038917,0.0,-5e-05,0.0,-0.00043917
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-3_3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-3,3,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-64936.683000000005,98820.0,-76089.723,82350.0,4,5,-0.00013,-0.002063,0.0,0.00015805,0.0,-5e-05,0.0,-0.00020805
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-3_4_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-3,4,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-64936.683000000005,131760.0,-76089.723,115290.0,4,5,0.000633,-0.003007,0.0,9.032e-05,0.0,-5e-05,0.0,-0.00014032
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-2_-3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-2,-3,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-42353.003,-98820.0,-53506.043,-115290.0,4,5,0.000653,0.000801,0.0,-0.00048736,0.0,-5e-05,0.0,0.00043736
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-2_-2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-2,-2,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-42353.003,-65880.0,-53506.043,-82350.0,4,5,0.000245,0.000524,0.0,0.00031787,0.0,-5e-05,0.0,-0.00036787
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-2_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-2,-1,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-42353.003,-32940.0,-53506.043,-49410.0,4,5,2.9e-05,1.6e-05,0.0,-0.00029837,0.0,-5e-05,0.0,0.00024837
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-2_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-2,0,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-42353.003,0.0,-53506.043,-16470.0,4,5,0.000171,-9.4e-05,0.0,0.00097433,0.0,-5e-05,0.0,-0.00102433
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-2_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-2,1,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-42353.003,32940.0,-53506.043,16470.0,4,5,0.0004,-0.000718,0.0,-9.50000000000003e-07,0.0,-5e-05,0.0,-4.905e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-2_2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-2,2,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-42353.003,65880.0,-53506.043,49410.0,4,5,0.000143,-0.001107,0.0,0.00017541,0.0,-5e-05,0.0,-0.00022541
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-2_3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-2,3,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-42353.003,98820.0,-53506.043,82350.0,4,5,0.000546,-0.001244,0.0,-0.00023364,0.0,-5e-05,0.0,0.00018364
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-2_4_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-2,4,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-42353.003,131760.0,-53506.043,115290.0,4,5,0.000665,-0.002023,0.0,-5.926e-05,0.0,-5e-05,0.0,9.259999999999996e-06
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-1_-3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-1,-3,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-19769.323,-98820.0,-30922.363,-115290.0,4,5,0.00013,0.00073,0.0,0.00024603,0.0,-5e-05,0.0,-0.00029603
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-1_-2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-1,-2,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-19769.323,-65880.0,-30922.363,-82350.0,4,5,0.000688,0.000824,0.0,-5.346e-05,0.0,-5e-05,0.0,3.4599999999999974e-06
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-1_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-1,-1,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-19769.323,-32940.0,-30922.363,-49410.0,4,5,-0.000297,-0.000924,0.0,0.00071312,0.0,-5e-05,0.0,-0.00076312
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-1_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-1,0,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-19769.323,0.0,-30922.363,-16470.0,4,5,-0.000489,-0.000394,0.0,0.00020211,0.0,-5e-05,0.0,-0.00025211
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-1_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,5,E1,-1,1,22583.68,32940.0,2814.357,0.0,-11153.04,-16470.0,-19769.323,32940.0,-30922.363,16470.0,4,5,0.000174,-0.001852,0.0,0.00060857,0.0,-5e-05,0.0,-0.00065857
